Year,Municipality,Crop,Variety,Farms,Acres,Yield/Acre,t,i
2011,MINITONAS-BOWSMAN,GRASSES,NO VAR,16,1253,1.964,16,46
2011,MINITONAS-BOWSMAN,GREENFEED,BARLEY,3,1098,1.227,16,46
2011,MINITONAS-BOWSMAN,GREENFEED,OATS,7,702,2.57,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,AC DOMAIN (BW 148),11,2579,1.01,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,AC SPLENDOR (BW 191),17,8357,1.313,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,CDC GO (BW781),3,1042,1.174,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,GOODEVE (BW 841),3,1880,1.231,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,HARVEST (BW259),57,24280,1.226,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,KANE (BW342),17,5761,1.218,16,46
2011,MINITONAS-BOWSMAN,RED SPRING WHEAT,5603 HR,7,1700,1.186,16,46
2011,MINTO-ODANAH,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),24,1999,1.3,16,47
2011,MINTO-ODANAH,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),11,568,1.444,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,L130 <INVIGOR> (LT),13,3065,0.658,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,L150 <INVIGOR> (LT),9,3282,0.64,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,NX4-2106 RR <NEXERA> |G31064| (RT),5,1067,0.412,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,45H29 <PIONEER> (RT),10,1518,0.611,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),3,533,0.492,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),29,6860,0.528,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,5770 (INVIGOR)(LT),5,943,0.389,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,72-65 RR <DEKALB> (RT),10,1905,0.659,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,73-45 RR <DEKALB> (RT),9,1991,0.615,16,47
2011,MINTO-ODANAH,ARGENTINE CANOLA,9553 <PROVEN> (RT),6,1353,0.472,16,47
2011,MINTO-ODANAH,BARLEY,LEGACY (BT950),4,688,0.664,16,47
2011,MINTO-ODANAH,FEED WHEAT,BRIGGS,4,1270,1.078,16,47
2011,MINTO-ODANAH,GRASSES,NO VAR,8,510,0.33,16,47
2011,MINTO-ODANAH,HARD WHITE WHEAT,SNOWSTAR (BW315A),8,1358,1.118,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,AC BARRIE (BW 661),4,597,0.732,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,AC INTREPID (BW 693),15,3711,0.981,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,CDC GO (BW781),3,1036,1.036,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,GLENN,25,6840,1.07,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,HARVEST (BW259),9,3104,1.043,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,KANE (BW342),19,4601,1.234,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,WR 859 CL (BW859),7,1691,1.141,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,5602HR (BW297),5,2258,1.071,16,47
2011,MINTO-ODANAH,RED SPRING WHEAT,5603 HR,4,2616,1.59,16,47
2011,MINTO-ODANAH,WINTER WHEAT,CDC PTARMIGAN (S86-375),4,749,1.938,16,47
2011,MONTCALM,ARGENTINE CANOLA,L130 <INVIGOR> (LT),13,3718,0.716,16,48
2011,MONTCALM,ARGENTINE CANOLA,L150 <INVIGOR> (LT),35,8234,0.788,16,48
2011,MONTCALM,ARGENTINE CANOLA,2012 CL <NEXERA> (ST),4,1176,0.543,16,48
2011,MONTCALM,ARGENTINE CANOLA,45H74 <PIONEER> |07N292I| (ST),5,1668,0.781,16,48
2011,MONTCALM,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),7,1415,0.545,16,48
2011,MONTCALM,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),55,14932,0.788,16,48
2011,MONTCALM,ARGENTINE CANOLA,5770 (INVIGOR)(LT),18,5313,0.746,16,48
2011,MONTCALM,BARLEY,CELEBRATION (6B01-2218),9,2713,1.215,16,48
2011,MONTCALM,BLACK BEANS,ECLIPSE,4,744,0.841,16,48
2011,MONTCALM,CANARYSEED,CDC TOGO (C99048),3,517,0.514,16,48
2011,MONTCALM,GRAIN CORN,LR 9975R <LEGEND> (RT),3,560,2.38,16,48
2011,MONTCALM,GRAIN CORN,P7213R <PIONEER> (RT),6,554,2.258,16,48
2011,MONTCALM,GRAIN CORN,P7443R <PIONEER> (RT),10,767,2.52,16,48
2011,MONTCALM,GRAIN CORN,39D95 <PIONEER> (BT)(LT)(RT),10,1084,2.978,16,48
2011,MONTCALM,GRAIN CORN,39D97 <PIONEER> (BT)(LT)(RT),13,2827,2.736,16,48
2011,MONTCALM,OATS,RONALD (OT296),14,3231,1.523,16,48
2011,MONTCALM,OATS,SOURIS,10,1689,1.474,16,48
2011,MONTCALM,OATS,TRIACTOR (OT582),11,2403,1.165,16,48
2011,MONTCALM,PINTO BEANS,WINDBREAKER (EX08530762),6,812,0.957,16,48
2011,MONTCALM,RED SPRING WHEAT,AC DOMAIN (BW 148),9,1581,1.273,16,48
2011,MONTCALM,RED SPRING WHEAT,CDC GO (BW781),5,1404,1.663,16,48
2011,MONTCALM,RED SPRING WHEAT,GLENN,25,6841,1.168,16,48
2011,MONTCALM,RED SPRING WHEAT,KANE (BW342),34,8089,1.07,16,48
2011,MONTCALM,SOYBEANS,ISIS RR <ELITE> |CFS208RR| (RT),4,809,0.797,16,48
2011,MONTCALM,SOYBEANS,LS 0065RR (X0065RR)(RT),11,2594,0.92,16,48
2011,MONTCALM,SOYBEANS,NSC ARGYLE RR <NORTHSTAR> |NSC 2707| (RT,13,2594,0.83,16,48
2011,MONTCALM,SOYBEANS,NSC PORTAGE RR (2013)(RT),6,1555,0.774,16,48
2011,MONTCALM,SOYBEANS,OAC PRUDENCE <SECAN>|OAC 97-23|,5,997,0.737,16,48
2011,MONTCALM,SOYBEANS,25-04R (RT),23,4367,0.903,16,48
2011,MONTCALM,SOYBEANS,25-10RY <DEKALB> (RT),4,1065,1.037,16,48
2011,MONTCALM,SOYBEANS,90A06 (PH06002)(RT),5,562,0.656,16,48
2011,MONTCALM,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),14,1503,0.837,16,48
2011,MONTCALM,SOYBEANS,900Y71 <PIONEER> (RT),8,1105,0.832,16,48
2011,MONTCALM,WINTER WHEAT,CDC FALCON,7,1352,1.802,16,48
2011,MORRIS,ARGENTINE CANOLA,L130 <INVIGOR> (LT),14,3222,0.589,16,49
2011,MORRIS,ARGENTINE CANOLA,L150 <INVIGOR> (LT),54,12862,0.681,16,49
2011,MORRIS,ARGENTINE CANOLA,1145 <INVIGOR HEALTH> (LT),5,985,0.477,16,49
2011,MORRIS,ARGENTINE CANOLA,2012 CL <NEXERA> (ST),13,2484,0.536,16,49
2011,MORRIS,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),4,780,0.627,16,49
2011,MORRIS,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),16,6570,0.625,16,49
2011,MORRIS,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),105,34869,0.591,16,49
2011,MORRIS,ARGENTINE CANOLA,5770 (INVIGOR)(LT),26,9483,0.634,16,49
2011,MORRIS,ARGENTINE CANOLA,72-55 RR <DEKALB> (RT),3,780,0.393,16,49
2011,MORRIS,ARGENTINE CANOLA,73-65 RR <DEKALB> (RT),3,510,0.265,16,49
2011,MORRIS,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),11,2787,0.616,16,49
2011,MORRIS,ARGENTINE CANOLA,9590 (LT),4,1124,0.468,16,49
2011,MORRIS,BARLEY,NEWDALE (TR258),5,735,0.313,16,49
2011,MORRIS,FLAX,HANLEY,8,767,0.277,16,49
2011,MORRIS,GRAIN CORN,P7443R <PIONEER> (RT),7,509,2.15,16,49
2011,MORRIS,GRAIN CORN,39D95 <PIONEER> (BT)(LT)(RT),6,843,1.652,16,49
2011,MORRIS,OATS,FURLONG (OT2009),7,1311,1.097,16,49
2011,MORRIS,OATS,RONALD (OT296),18,5913,1.352,16,49
2011,MORRIS,OATS,SOURIS,32,9085,1.265,16,49
2011,MORRIS,OATS,TRIACTOR (OT582),47,8869,1.229,16,49
2011,MORRIS,RED SPRING WHEAT,AC BARRIE (BW 661),15,5127,0.831,16,49
2011,MORRIS,RED SPRING WHEAT,AC DOMAIN (BW 148),7,1439,0.923,16,49
2011,MORRIS,RED SPRING WHEAT,CARBERRY (BW874),3,1755,1.124,16,49
2011,MORRIS,RED SPRING WHEAT,CDC GO (BW781),3,1230,0.921,16,49
2011,MORRIS,RED SPRING WHEAT,GLENN,62,19022,1.058,16,49
2011,MORRIS,RED SPRING WHEAT,KANE (BW342),63,17887,0.971,16,49
2011,MORRIS,RED SPRING WHEAT,WR 859 CL (BW859),6,1539,1.137,16,49
2011,MORRIS,RED SPRING WHEAT,5603 HR,4,752,1.18,16,49
2011,MORRIS,SOYBEANS,ISIS RR <ELITE> |CFS208RR| (RT),35,7252,0.634,16,49
2011,MORRIS,SOYBEANS,LS 0065RR (X0065RR)(RT),32,8497,0.689,16,49
2011,MORRIS,SOYBEANS,NSC ARGYLE RR <NORTHSTAR> |NSC 2707| (RT,6,1634,0.696,16,49
2011,MORRIS,SOYBEANS,NSC COULEE RR (NSC 2014)(RT),8,2592,0.858,16,49
2011,MORRIS,SOYBEANS,NSC OSBORNE RR2Y <NORTHSTAR> |MK0109A4|,7,1246,0.701,16,49
2011,MORRIS,SOYBEANS,NSC PORTAGE RR (2013)(RT),6,1428,0.564,16,49
2011,MORRIS,SOYBEANS,NSC WARREN RR <NORTHSTAR> |CSR0034| (RT),17,3222,0.578,16,49
2011,MORRIS,SOYBEANS,OAC PRUDENCE <SECAN>|OAC 97-23|,14,3599,0.6,16,49
2011,MORRIS,SOYBEANS,S00-W3 (RT),5,736,0.544,16,49
2011,MORRIS,SOYBEANS,25-04R (RT),38,10611,0.784,16,49
2011,MORRIS,SOYBEANS,25-10RY <DEKALB> (RT),7,885,0.617,16,49
2011,MORRIS,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),3,943,0.479,16,49
2011,MORRIS,SOYBEANS,900Y71 <PIONEER> (RT),8,1090,0.638,16,49
2011,MORRIS,WINTER WHEAT,CDC FALCON,4,580,1.716,16,49
2011,MOSSEY RIVER,ALFALFA,NO VAR,10,1094,1.508,16,50
2011,MOSSEY RIVER,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),11,1605,1.287,16,50
2011,MOSSEY RIVER,ALFALFA/GRASS MIX.,NO VAR (ALF & UNKNOWN PERENNIAL GRASS),8,1033,1.314,16,50
2011,MOSSEY RIVER,ALFALFA/GRASS MIX.,NO VAR (ALF BRM TIM),16,1565,1.462,16,50
2011,MOSSEY RIVER,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),16,2416,0.787,16,50
2011,MOSSEY RIVER,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),15,1687,0.655,16,50
2011,MOSSEY RIVER,ARGENTINE CANOLA,L150 <INVIGOR> (LT),4,500,0.612,16,50
2011,MOSSEY RIVER,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),9,4298,0.783,16,50
2011,MOSSEY RIVER,ARGENTINE CANOLA,5770 (INVIGOR)(LT),6,835,0.948,16,50
2011,MOSSEY RIVER,GRASSES,NO VAR,8,556,0.701,16,50
2011,MOSSEY RIVER,GREENFEED,BARLEY,5,1245,1.869,16,50
2011,MOSSEY RIVER,RED SPRING WHEAT,AC DOMAIN (BW 148),6,608,0.677,16,50
2011,MOSSEY RIVER,RED SPRING WHEAT,KANE (BW342),6,1069,0.906,16,50
2011,MOUNTAIN,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),13,1210,0.497,16,51
2011,MOUNTAIN,ALFALFA/GRASS MIX.,NO VAR (ALF BRM TIM),8,551,1.043,16,51
2011,MOUNTAIN,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),22,3139,0.941,16,51
2011,MOUNTAIN,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),30,3893,0.847,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,L130 <INVIGOR> (LT),4,676,0.725,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,L150 <INVIGOR> (LT),5,2110,0.84,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,VT 500 G <PROVEN> |9556| (RT),6,1171,0.866,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,V1037 <VICTORY> (RT),4,1849,0.576,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,1141 (INVIGOR HEALTH)(LT),4,772,0.764,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),4,1354,0.896,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),32,18526.3,0.815,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,72-65 RR <DEKALB> (RT),5,706,0.659,16,51
2011,MOUNTAIN,ARGENTINE CANOLA,9553 <PROVEN> (RT),6,1475,0.767,16,51
2011,MOUNTAIN,GRASSES,NO VAR,20,1992,0.802,16,51
2011,MOUNTAIN,GRASSES,NO VAR (TIM & BROME),3,515,0.831,16,51
2011,MOUNTAIN,GRASSES,NO VAR (TIMOTHY),10,1036,0.974,16,51
2011,MOUNTAIN,GREENFEED,OATS,14,1814,0.835,16,51
2011,MOUNTAIN,NATIVE HAY,NO VAR (TYPE UNKNOWN),4,554,0.902,16,51
2011,MOUNTAIN,OATS,TRIPLE CROWN (OT 541),4,501,0.483,16,51
2011,MOUNTAIN,RED SPRING WHEAT,AC BARRIE (BW 661),4,1892,1.045,16,51
2011,MOUNTAIN,RED SPRING WHEAT,AC DOMAIN (BW 148),17,4838,0.753,16,51
2011,MOUNTAIN,RED SPRING WHEAT,AC INTREPID (BW 693),8,3671,0.949,16,51
2011,MOUNTAIN,RED SPRING WHEAT,CDC GO (BW781),4,1279,1.514,16,51
2011,MOUNTAIN,RED SPRING WHEAT,CDC IMAGINE (BW758)(IMI),3,1296,1.241,16,51
2011,MOUNTAIN,RED SPRING WHEAT,HARVEST (BW259),13,3788,1.109,16,51
2011,MOUNTAIN,RED SPRING WHEAT,KANE (BW342),8,2052,1.191,16,51
2011,NORFOLK-TREHERNE,ALFALFA,NO VAR,23,1752,1.817,16,52
2011,NORFOLK-TREHERNE,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),12,517,1.41,16,52
2011,NORFOLK-TREHERNE,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),7,624,1.674,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,L130 <INVIGOR> (LT),15,3554,0.762,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,L150 <INVIGOR> (LT),26,5071,0.823,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,1012 RR <NEXERA> (RT),6,2265,0.764,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,2012 CL <NEXERA> (ST),3,659,0.582,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,45H29 <PIONEER> (RT),16,3612,0.82,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),4,665,0.78,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),28,7416,0.898,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,5770 (INVIGOR)(LT),5,1303,0.735,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,6060 RR <BRETT YOUNG> (RT),6,1160,0.737,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,73-45 RR <DEKALB> (RT),7,793,0.758,16,52
2011,NORFOLK-TREHERNE,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),10,1983,0.712,16,52
2011,NORFOLK-TREHERNE,BARLEY,CONLON,6,1540,1.332,16,52
2011,NORFOLK-TREHERNE,FLAX,LIGHTNING (FP 1069),7,1079,0.498,16,52
2011,NORFOLK-TREHERNE,OATS,SOURIS,6,593,1.267,16,52
2011,NORFOLK-TREHERNE,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),6,2330,8.219,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,AC BARRIE (BW 661),3,519,1.113,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,AC DOMAIN (BW 148),5,1143,1.161,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,GLENN,17,6155,1.419,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,HARVEST (BW259),37,9901,1.143,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,KANE (BW342),15,4508,1.122,16,52
2011,NORFOLK-TREHERNE,RED SPRING WHEAT,5603 HR,5,963,1.427,16,52
2011,NORFOLK-TREHERNE,SOYBEANS,NSC WARREN RR <NORTHSTAR> |CSR0034| (RT),5,762,0.539,16,52
2011,NORFOLK-TREHERNE,WHITE PEA BEANS,T9905,5,1039,1.028,16,52
2011,NORFOLK-TREHERNE,WINTER WHEAT,CDC FALCON,13,2368,1.596,16,52
2011,NORTH CYPRESS-LANGFORD,ALFALFA,NO VAR,28,2978,2.119,16,53
2011,NORTH CYPRESS-LANGFORD,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),22,1645,1.632,16,53
2011,NORTH CYPRESS-LANGFORD,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),29,2372,1.958,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,L130 <INVIGOR> (LT),8,1098,0.6,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,L150 <INVIGOR> (LT),28,7043,0.709,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,NX4 105 RR (NEX G2X0039),8,1672,0.58,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,VT REMARKABLE <VITERRA> |9555| (RT),3,552,0.773,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2012 CL <NEXERA> (ST),3,871,0.363,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,45H29 <PIONEER> (RT),9,1920,0.51,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),6,874,0.658,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),60,23227.3,0.749,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,5770 (INVIGOR)(LT),16,4100,0.671,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,72-65 RR <DEKALB> (RT),6,1207,0.743,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,73-45 RR <DEKALB> (RT),4,865,0.705,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),5,1258,0.775,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,9553 <PROVEN> (RT),6,1049,0.709,16,53
2011,NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,9557S (RT),5,736,0.717,16,53
2011,NORTH CYPRESS-LANGFORD,BARLEY,CONLON,8,2626,1.53,16,53
2011,NORTH CYPRESS-LANGFORD,BARLEY,LACEY (BT965),3,772,1.994,16,53
2011,NORTH CYPRESS-LANGFORD,BARLEY,LEGACY (BT950),4,797,0.736,16,53
2011,NORTH CYPRESS-LANGFORD,FALL RYE,HAZLET (RT193),6,1504,1.506,16,53
2011,NORTH CYPRESS-LANGFORD,FALL RYE,NO VAR,4,649,1.234,16,53
2011,NORTH CYPRESS-LANGFORD,FALL RYE,PRIMA,10,3104,1.179,16,53
2011,NORTH CYPRESS-LANGFORD,GRAIN CORN,DEKALB DKC26-78 (RT),4,1097,2.263,16,53
2011,NORTH CYPRESS-LANGFORD,GRAIN CORN,P7213R <PIONEER> (RT),5,738,2.393,16,53
2011,NORTH CYPRESS-LANGFORD,GRASSES,NO VAR,14,645,1.397,16,53
2011,NORTH CYPRESS-LANGFORD,GREENFEED,OATS,12,772,1.842,16,53
2011,NORTH CYPRESS-LANGFORD,HARD WHITE WHEAT,SNOWSTAR (BW315A),7,1137,1.199,16,53
2011,NORTH CYPRESS-LANGFORD,OATS,FURLONG (OT2009),10,978,1.031,16,53
2011,NORTH CYPRESS-LANGFORD,OATS,LEGGETT (OT2021),6,674,1.066,16,53
2011,NORTH CYPRESS-LANGFORD,PROC POTATOES-DRYLND,RUSSET BURBANK (GEMS),4,875,8.724,16,53
2011,NORTH CYPRESS-LANGFORD,PROC POTATOES-IRRIG,INNOVATOR,7,808.2,16.086,16,53
2011,NORTH CYPRESS-LANGFORD,PROC POTATOES-IRRIG,RANGER RUSSET (AMISK),4,577,12.035,16,53
2011,NORTH CYPRESS-LANGFORD,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),30,19198.8,12.336,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,AC BARRIE (BW 661),20,8896,1.14,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,AC DOMAIN (BW 148),11,6601,1.194,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,AC INTREPID (BW 693),3,869,0.903,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,CDC ALSASK (BW301),3,915,1.168,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,CDC GO (BW781),5,5126,1.331,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,GLENN,20,6234,1.123,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,HARVEST (BW259),12,4670.6,1.367,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,KANE (BW342),40,13842,1.164,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,WR 859 CL (BW859),5,747,0.937,16,53
2011,NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,5603 HR,9,2735,1.357,16,53
2011,NORTH CYPRESS-LANGFORD,WHITE PEA BEANS,LIGHTNING,4,840,0.704,16,53
2011,NORTH CYPRESS-LANGFORD,WINTER WHEAT,CDC FALCON,7,1761,1.496,16,53
2011,NORTH NORFOLK,ALFALFA,ALGONQUIN,7,581,1.884,16,54
2011,NORTH NORFOLK,ALFALFA,NO VAR,27,2428,1.92,16,54
2011,NORTH NORFOLK,ALFALFA/GRASS MIX.,NO VAR (ALF & UNKNOWN PERENNIAL GRASS),23,1438,1.296,16,54
2011,NORTH NORFOLK,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),10,666,1.699,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,L130 <INVIGOR> (LT),10,3091,0.848,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,L150 <INVIGOR> (LT),24,5364,0.782,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,45H29 <PIONEER> (RT),4,618,0.701,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,45S51 <PIONEER> (RT),6,945,0.847,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),6,553,0.83,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),13,2243,0.778,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),45,16441,0.859,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,5770 (INVIGOR)(LT),17,5243,0.868,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,72-65 RR <DEKALB> (RT),8,3047,0.617,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,73-45 RR <DEKALB> (RT),6,1082,0.652,16,54
2011,NORTH NORFOLK,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),6,1224,0.879,16,54
2011,NORTH NORFOLK,BARLEY,CDC COWBOY,6,624,1.109,16,54
2011,NORTH NORFOLK,BARLEY,CONLON,7,3963,1.013,16,54
2011,NORTH NORFOLK,BARLEY,LACEY (BT965),13,1896,0.93,16,54
2011,NORTH NORFOLK,BARLEY,TRADITION (BT 954),6,549,1.113,16,54
2011,NORTH NORFOLK,GRAIN CORN,A4176BTRR <PRIDE> (BT)(RT),4,1078,2.143,16,54
2011,NORTH NORFOLK,GRAIN CORN,PIONEER 39B94 (BT)(LT)(RT),4,985,2.647,16,54
2011,NORTH NORFOLK,GRAIN CORN,P7213R <PIONEER> (RT),6,823,2.397,16,54
2011,NORTH NORFOLK,GRAIN CORN,P7443R <PIONEER> (RT),4,515,2.326,16,54
2011,NORTH NORFOLK,GRAIN CORN,39D95 <PIONEER> (BT)(LT)(RT),6,1230,2.671,16,54
2011,NORTH NORFOLK,GREENFEED,OATS,8,552,2.107,16,54
2011,NORTH NORFOLK,OATS,FURLONG (OT2009),19,3089,1.239,16,54
2011,NORTH NORFOLK,OATS,LEGGETT (OT2021),10,1351,1.088,16,54
2011,NORTH NORFOLK,OATS,SOURIS,12,1538,0.913,16,54
2011,NORTH NORFOLK,OATS,TRIACTOR (OT582),6,575,1.413,16,54
2011,NORTH NORFOLK,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),8,2458,10.326,16,54
2011,NORTH NORFOLK,RED SPRING WHEAT,AC BARRIE (BW 661),21,6695,1.058,16,54
2011,NORTH NORFOLK,RED SPRING WHEAT,AC DOMAIN (BW 148),4,502,1.233,16,54
2011,NORTH NORFOLK,RED SPRING WHEAT,GLENN,19,6347,1.213,16,54
2011,NORTH NORFOLK,RED SPRING WHEAT,KANE (BW342),19,3948,1.218,16,54
2011,NORTH NORFOLK,RED SPRING WHEAT,WR 859 CL (BW859),6,941,1.362,16,54
2011,NORTH NORFOLK,SOYBEANS,LS 0065RR (X0065RR)(RT),10,2206,0.757,16,54
2011,NORTH NORFOLK,WINTER WHEAT,CDC FALCON,37,14904,1.687,16,54
2011,OAKLAND-WAWANESA,ALFALFA,ALGONQUIN,4,520,2.474,16,55
2011,OAKLAND-WAWANESA,ALFALFA,NO VAR,15,1104,1.478,16,55
2011,OAKLAND-WAWANESA,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),9,753,1.577,16,55
2011,OAKLAND-WAWANESA,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),15,1133,1.218,16,55
2011,OAKLAND-WAWANESA,ARGENTINE CANOLA,L150 <INVIGOR> (LT),7,2303,0.452,16,55
2011,OAKLAND-WAWANESA,ARGENTINE CANOLA,V2035 <VICTORY> |07H730| (RT),7,2012,0.346,16,55
